Address,Temperature,RSSI,Date,Time,Num of devices
0x0002,27,-57,2021-08-23,00:40:10.437575,2
0x0002,27,-57,2021-08-23,00:40:13.440281,2
0x0002,27,-58,2021-08-23,00:40:16.439441,2
0x0002,27,-56,2021-08-23,00:40:19.439676,2
0x0002,27,-56,2021-08-23,00:40:22.441015,2
0x0002,27,-56,2021-08-23,00:40:25.440190,2
0x0002,27,-56,2021-08-23,00:40:28.442151,2
0x0002,27,-58,2021-08-23,00:40:31.442017,2
0x0002,27,-57,2021-08-23,00:40:34.443153,2
0x0002,27,-57,2021-08-23,00:40:37.442165,2
0x0002,27,-57,2021-08-23,00:40:40.444217,2
0x0002,27,-58,2021-08-23,00:40:43.443632,2
0x0002,27,-56,2021-08-23,00:40:46.443063,2
0x0002,27,-57,2021-08-23,00:40:49.444017,2
0x0002,27,-55,2021-08-23,00:40:52.444677,2
0x0002,27,-57,2021-08-23,00:40:55.445864,2
0x0002,27,-55,2021-08-23,00:40:58.446267,2
0x0002,27,-55,2021-08-23,00:41:01.446081,2
0x0002,27,-56,2021-08-23,00:41:04.445498,2
0x0002,27,-57,2021-08-23,00:41:07.447631,2
0x0002,27,-57,2021-08-23,00:41:10.447404,2
0x0002,27,-55,2021-08-23,00:41:13.447743,2
0x0002,27,-57,2021-08-23,00:41:16.447948,2
0x0002,27,-60,2021-08-23,00:41:19.447715,2
0x0002,27,-58,2021-08-23,00:41:22.449880,2
0x0002,27,-56,2021-08-23,00:41:25.449883,2
0x0002,27,-57,2021-08-23,00:41:28.448822,2
0x0002,27,-57,2021-08-23,00:41:31.450083,2
0x0002,27,-57,2021-08-23,00:41:34.452125,2
0x0002,27,-56,2021-08-23,00:41:37.451057,2
0x0002,27,-56,2021-08-23,00:41:40.451182,2
0x0002,27,-56,2021-08-23,00:41:43.452431,2
0x0002,27,-56,2021-08-23,00:41:46.452071,2
0x0002,27,-55,2021-08-23,00:41:49.453566,2
0x0002,27,-57,2021-08-23,00:41:52.453785,2
0x0002,27,-56,2021-08-23,00:41:55.453274,2
0x0002,27,-56,2021-08-23,00:41:58.456161,2
0x0002,27,-57,2021-08-23,00:42:01.456270,2
0x0002,27,-57,2021-08-23,00:42:04.455199,2
0x0002,27,-57,2021-08-23,00:42:07.455506,2
0x0002,27,-59,2021-08-23,00:42:10.456931,2
0x0002,27,-58,2021-08-23,00:42:13.458103,2
0x0002,27,-59,2021-08-23,00:42:16.458726,2
0x0002,27,-60,2021-08-23,00:42:19.459095,2
0x0002,27,-58,2021-08-23,00:42:22.457796,2
0x0002,27,-55,2021-08-23,00:42:25.460701,2
0x0002,27,-55,2021-08-23,00:42:28.461127,2
0x0002,27,-57,2021-08-23,00:42:31.460150,2
0x0002,27,-57,2021-08-23,00:42:34.460370,2
0x0002,27,-57,2021-08-23,00:42:37.461737,2
0x0002,27,-56,2021-08-23,00:42:40.461597,2
0x0002,27,-56,2021-08-23,00:42:43.462895,2
0x0002,27,-56,2021-08-23,00:42:46.463762,2
0x0002,27,-56,2021-08-23,00:42:49.462446,2
0x0002,27,-57,2021-08-23,00:42:52.464762,2
0x0002,27,-57,2021-08-23,00:42:55.464465,2
0x0002,27,-57,2021-08-23,00:42:58.464316,2
0x0002,27,-57,2021-08-23,00:43:01.464025,2
0x0002,27,-57,2021-08-23,00:43:04.471500,2
0x0002,27,-57,2021-08-23,00:43:07.465675,2
0x0002,27,-56,2021-08-23,00:43:10.468127,2
0x0002,27,-57,2021-08-23,00:43:13.468634,2
0x0002,27,-58,2021-08-23,00:43:16.467181,2
0x0002,27,-57,2021-08-23,00:43:19.469306,2
0x0002,27,-57,2021-08-23,00:43:22.468551,2
0x0002,27,-58,2021-08-23,00:43:25.469222,2
0x0002,27,-56,2021-08-23,00:43:28.468407,2
0x0002,27,-54,2021-08-23,00:43:31.470494,2
0x0002,27,-57,2021-08-23,00:43:34.470360,2
0x0002,27,-57,2021-08-23,00:43:37.471986,2
0x0002,27,-56,2021-08-23,00:43:40.472379,2
0x0002,27,-58,2021-08-23,00:43:43.471629,2
0x0002,27,-58,2021-08-23,00:43:46.474308,2
0x0002,27,-57,2021-08-23,00:43:49.473702,2
0x0002,27,-57,2021-08-23,00:43:52.473455,2
0x0002,29,-57,2021-08-23,00:43:55.473575,2
0x0002,27,-57,2021-08-23,00:43:58.475668,2
0x0002,27,-57,2021-08-23,00:44:01.474884,2
0x0002,27,-59,2021-08-23,00:44:04.477296,2
0x0002,27,-57,2021-08-23,00:44:07.477399,2
0x0002,27,-60,2021-08-23,00:44:10.476338,2
0x0002,27,-57,2021-08-23,00:44:13.479994,2
0x0002,27,-57,2021-08-23,00:44:16.478190,2
0x0002,27,-57,2021-08-23,00:44:19.478578,2
0x0002,27,-57,2021-08-23,00:44:22.479963,2
0x0002,29,-58,2021-08-23,00:44:25.480624,2
0x0002,27,-57,2021-08-23,00:44:28.480060,2
0x0002,27,-58,2021-08-23,00:44:31.482234,2
0x0002,29,-57,2021-08-23,00:44:34.481993,2
0x0002,27,-57,2021-08-23,00:44:37.481658,2
0x0002,29,-57,2021-08-23,00:44:40.484390,2
0x0002,29,-57,2021-08-23,00:44:43.483534,2
0x0002,27,-57,2021-08-23,00:44:46.483646,2
0x0002,29,-57,2021-08-23,00:44:49.485617,2
0x0002,29,-57,2021-08-23,00:44:52.485452,2
0x0002,29,-57,2021-08-23,00:44:55.485386,2
0x0002,27,-57,2021-08-23,00:44:58.487640,2
0x0002,27,-57,2021-08-23,00:45:01.487928,2
0x0002,27,-57,2021-08-23,00:45:04.486871,2
0x0002,29,-57,2021-08-23,00:45:07.490250,2
0x0002,29,-57,2021-08-23,00:45:10.488734,2
0x0002,29,-57,2021-08-23,00:45:13.490418,2
0x0002,27,-57,2021-08-23,00:45:16.490517,2
0x0002,29,-57,2021-08-23,00:45:19.490649,2
0x0002,27,-57,2021-08-23,00:45:22.491931,2
0x0002,29,-59,2021-08-23,00:45:25.492807,2
0x0002,29,-58,2021-08-23,00:45:28.493143,2
0x0002,27,-58,2021-08-23,00:45:31.492630,2
0x0002,29,-58,2021-08-23,00:45:34.495153,2
0x0002,27,-57,2021-08-23,00:45:37.494474,2
0x0002,27,-57,2021-08-23,00:45:40.494259,2
0x0002,29,-57,2021-08-23,00:45:43.495940,2
0x0002,29,-57,2021-08-23,00:45:46.496119,2
0x0002,29,-58,2021-08-23,00:45:49.498101,2
0x0002,29,-57,2021-08-23,00:45:52.498793,2
0x0002,29,-57,2021-08-23,00:45:55.498421,2
0x0002,27,-58,2021-08-23,00:45:58.498602,2
0x0002,29,-56,2021-08-23,00:46:01.500731,2
0x0002,29,-59,2021-08-23,00:46:04.499892,2
0x0002,29,-58,2021-08-23,00:46:07.500058,2
0x0002,29,-57,2021-08-23,00:46:10.501450,2
0x0002,27,-57,2021-08-23,00:46:13.502611,2
0x0002,29,-57,2021-08-23,00:46:16.503627,2
0x0002,29,-57,2021-08-23,00:46:19.504418,2
0x0002,27,-57,2021-08-23,00:46:22.504430,2
0x0002,29,-57,2021-08-23,00:46:25.503367,2
0x0002,27,-55,2021-08-23,00:46:28.505740,2
0x0002,29,-57,2021-08-23,00:46:31.504827,2
0x0002,29,-57,2021-08-23,00:46:34.504883,2
0x0002,29,-56,2021-08-23,00:46:37.507124,2
0x0002,29,-56,2021-08-23,00:46:40.506949,2
0x0002,29,-56,2021-08-23,00:46:43.508398,2
0x0002,29,-55,2021-08-23,00:46:46.509306,2
0x0002,29,-55,2021-08-23,00:46:49.509459,2
0x0002,29,-56,2021-08-23,00:46:52.508677,2
0x0002,29,-54,2021-08-23,00:46:55.511550,2
0x0002,29,-54,2021-08-23,00:46:58.510792,2
0x0002,27,-56,2021-08-23,00:47:01.510431,2
0x0002,29,-56,2021-08-23,00:47:04.511577,2
0x0002,29,-56,2021-08-23,00:47:07.511704,2
0x0002,27,-56,2021-08-23,00:47:10.513475,2
0x0002,29,-54,2021-08-23,00:47:13.515315,2
0x0002,29,-55,2021-08-23,00:47:16.513715,2
0x0002,27,-57,2021-08-23,00:47:19.513980,2
0x0002,29,-57,2021-08-23,00:47:22.516977,2
0x0002,29,-57,2021-08-23,00:47:25.515960,2
0x0002,29,-57,2021-08-23,00:47:28.515662,2
0x0002,29,-58,2021-08-23,00:47:31.517643,2
0x0002,29,-58,2021-08-23,00:47:34.517631,2
0x0002,29,-58,2021-08-23,00:47:37.519123,2
0x0002,29,-57,2021-08-23,00:47:40.519322,2
0x0002,29,-58,2021-08-23,00:47:43.518384,2
0x0002,29,-57,2021-08-23,00:47:46.519840,2
0x0002,29,-58,2021-08-23,00:47:49.521756,2
0x0002,29,-58,2021-08-23,00:47:52.521007,2
0x0002,29,-57,2021-08-23,00:47:55.521515,2
0x0002,29,-57,2021-08-23,00:47:58.522767,2
0x0002,29,-57,2021-08-23,00:48:01.526201,3
0x0002,29,-58,2021-08-23,00:48:04.525077,3
0x0002,29,-66,2021-08-23,00:53:21.974640,3
0x0002,29,-67,2021-08-23,00:53:24.974791,3
0x0002,29,-60,2021-08-23,00:53:27.974373,3
0x0002,29,-60,2021-08-23,00:53:30.973471,3
0x0002,29,-60,2021-08-23,00:53:33.975688,3
0x0002,29,-60,2021-08-23,00:53:36.975470,3
0x0002,29,-63,2021-08-23,00:53:39.975027,3
0x0002,29,-59,2021-08-23,00:53:42.974612,3
0x0002,27,-60,2021-08-23,00:53:45.976382,3
0x0002,27,-60,2021-08-23,00:53:48.975314,3
0x0002,29,-60,2021-08-23,00:53:51.977596,3
0x0002,27,-63,2021-08-23,00:53:54.977121,3
0x0002,29,-60,2021-08-23,00:53:57.976214,3
0x0002,29,-62,2021-08-23,00:54:00.978440,3
0x0002,29,-63,2021-08-23,00:54:03.978061,3
0x0002,27,-64,2021-08-23,00:54:06.977745,3
0x0002,29,-64,2021-08-23,00:54:09.977809,3
0x0002,29,-64,2021-08-23,00:54:12.979504,3
0x0002,29,-63,2021-08-23,00:54:15.978448,3
0x0002,29,-62,2021-08-23,00:54:18.980076,3
0x0002,29,-62,2021-08-23,00:54:21.981013,3
0x0002,29,-62,2021-08-23,00:54:24.980547,3
0x0002,29,-62,2021-08-23,00:54:27.982070,3
0x0002,29,-62,2021-08-23,00:54:30.981492,3
0x0002,29,-62,2021-08-23,00:54:33.980540,3
0x0002,29,-61,2021-08-23,00:54:36.982108,3
0x0002,29,-75,2021-08-23,00:54:39.982738,3
0x0002,29,-66,2021-08-23,00:57:20.678670,3
0x0002,29,-69,2021-08-23,00:57:23.680792,3
0x0002,29,-62,2021-08-23,00:57:26.679905,3
0x0002,29,-62,2021-08-23,00:57:29.680787,3
0x0002,29,-63,2021-08-23,00:57:32.682945,3
0x0002,29,-64,2021-08-23,00:57:35.683556,3
0x0002,27,-66,2021-08-23,00:57:38.684132,3
0x0002,29,-68,2021-08-23,00:57:41.686772,3
0x0002,27,-67,2021-08-23,00:57:44.686567,3
0x0002,27,-67,2021-08-23,00:57:47.686545,3
0x0002,27,-65,2021-08-23,00:57:50.689803,3
0x0002,29,-69,2021-08-23,00:57:53.689471,3
0x0002,29,-66,2021-08-23,00:57:56.689645,3
0x0002,29,-62,2021-08-23,00:57:59.691388,3
0x0002,29,-66,2021-08-23,00:58:02.691905,3
0x0002,29,-64,2021-08-23,00:58:05.693010,3
0x0002,29,-64,2021-08-23,00:58:08.695308,3
0x0002,29,-65,2021-08-23,00:58:11.695201,3
0x0002,29,-66,2021-08-23,00:58:14.695574,3
0x0002,29,-68,2021-08-23,00:58:17.697572,3
0x0002,27,-72,2021-08-23,00:58:20.697651,3
0x0002,29,-68,2021-08-23,00:58:23.698525,3
0x0002,29,-68,2021-08-23,00:58:26.699751,3
0x0002,29,-66,2021-08-23,00:58:29.699574,3
0x0002,29,-69,2021-08-23,00:58:32.701829,3
0x0002,29,-67,2021-08-23,00:58:35.702826,3
0x0002,29,-68,2021-08-23,00:58:38.703119,3
0x0002,29,-66,2021-08-23,00:58:41.707642,3
0x0002,29,-68,2021-08-23,00:58:44.705976,3
0x0002,27,-69,2021-08-23,00:58:47.705897,3
0x0002,27,-72,2021-08-23,00:58:50.706535,3
0x0002,29,-66,2021-08-23,00:58:53.707991,3
0x0002,27,-71,2021-08-23,00:58:56.708489,3
0x0002,27,-66,2021-08-23,00:58:59.710502,3
0x0002,27,-66,2021-08-23,00:59:02.711823,3
0x0002,27,-66,2021-08-23,00:59:05.711918,3
0x0002,27,-66,2021-08-23,00:59:08.712315,3
0x0002,29,-76,2021-08-23,00:59:11.714878,3
0x0002,29,-68,2021-08-23,00:59:14.715237,3
0x0002,29,-66,2021-08-23,00:59:17.714591,3
0x0002,27,-64,2021-08-23,00:59:20.716878,3
0x0002,27,-65,2021-08-23,00:59:23.716947,3
0x0002,27,-66,2021-08-23,00:59:26.718917,3
0x0002,29,-64,2021-08-23,00:59:29.721181,3
