Address,Temperature,RSSI,Date,Time,Num of devices
0x0001,30,-74,2021-08-23,00:26:38.893698,1
0x0001,30,-74,2021-08-23,00:26:41.892868,1
0x0001,30,-72,2021-08-23,00:26:44.893914,1
0x0001,30,-73,2021-08-23,00:26:47.893025,1
0x0001,30,-73,2021-08-23,00:26:50.894007,1
0x0001,30,-74,2021-08-23,00:26:53.894009,1
0x0001,30,-74,2021-08-23,00:26:56.893753,1
0x0001,30,-73,2021-08-23,00:26:59.893228,1
0x0001,30,-73,2021-08-23,00:27:02.895191,1
0x0001,30,-74,2021-08-23,00:27:05.893412,1
0x0001,30,-73,2021-08-23,00:27:08.892439,1
0x0001,30,-73,2021-08-23,00:27:11.894268,1
0x0001,30,-73,2021-08-23,00:27:14.893140,1
0x0001,30,-73,2021-08-23,00:27:17.894673,1
0x0001,30,-73,2021-08-23,00:27:20.894718,1
0x0001,30,-72,2021-08-23,00:27:23.894783,1
0x0001,30,-74,2021-08-23,00:27:26.892866,1
0x0001,30,-74,2021-08-23,00:27:29.894740,1
0x0001,30,-73,2021-08-23,00:27:32.893743,1
0x0001,30,-73,2021-08-23,00:27:35.893196,1
0x0001,30,-73,2021-08-23,00:27:38.900285,1
0x0001,30,-73,2021-08-23,00:27:41.893770,1
0x0001,30,-73,2021-08-23,00:27:44.894876,1
0x0001,30,-73,2021-08-23,00:27:47.894984,1
0x0001,30,-73,2021-08-23,00:27:50.893139,1
0x0001,30,-73,2021-08-23,00:27:53.892995,1
0x0001,30,-73,2021-08-23,00:27:56.895277,1
0x0001,30,-73,2021-08-23,00:27:59.894168,1
0x0001,30,-73,2021-08-23,00:28:02.893001,1
0x0001,30,-73,2021-08-23,00:28:05.894496,1
0x0001,30,-73,2021-08-23,00:28:08.893790,1
0x0001,30,-73,2021-08-23,00:28:11.894943,1
0x0001,30,-73,2021-08-23,00:28:14.897142,1
0x0001,30,-73,2021-08-23,00:28:17.894142,1
0x0001,30,-74,2021-08-23,00:28:20.895918,1
0x0001,30,-73,2021-08-23,00:28:23.896049,1
0x0001,30,-73,2021-08-23,00:28:26.893942,1
0x0001,30,-74,2021-08-23,00:28:29.893961,1
0x0001,30,-74,2021-08-23,00:28:32.894423,1
0x0001,30,-73,2021-08-23,00:28:35.894641,1
0x0001,30,-74,2021-08-23,00:28:38.895523,1
0x0001,30,-74,2021-08-23,00:28:41.895452,1
0x0001,30,-74,2021-08-23,00:28:44.893981,1
0x0001,30,-74,2021-08-23,00:28:47.896175,1
0x0001,30,-74,2021-08-23,00:28:50.896024,1
0x0001,30,-74,2021-08-23,00:28:53.894881,1
0x0001,30,-75,2021-08-23,00:28:56.893737,1
0x0001,30,-76,2021-08-23,00:28:59.895047,1
0x0001,30,-75,2021-08-23,00:29:02.894644,1
0x0001,30,-75,2021-08-23,00:29:05.898099,1
0x0001,30,-75,2021-08-23,00:29:08.895589,1
0x0001,30,-75,2021-08-23,00:29:11.894377,1
0x0001,30,-76,2021-08-23,00:29:14.895979,1
0x0001,30,-72,2021-08-23,00:29:17.894899,1
0x0001,30,-74,2021-08-23,00:29:20.894870,1
0x0001,30,-74,2021-08-23,00:29:23.893944,1
0x0001,30,-74,2021-08-23,00:29:26.895059,1
0x0001,30,-74,2021-08-23,00:29:29.896566,1
0x0001,30,-74,2021-08-23,00:29:32.896219,1
0x0001,30,-74,2021-08-23,00:29:35.895739,1
0x0001,30,-73,2021-08-23,00:29:38.894698,1
0x0001,30,-74,2021-08-23,00:29:41.896718,1
0x0001,30,-73,2021-08-23,00:29:44.894539,1
0x0001,30,-73,2021-08-23,00:29:47.894760,1
0x0001,30,-73,2021-08-23,00:29:50.905992,1
0x0001,30,-73,2021-08-23,00:29:53.895945,1
0x0001,30,-73,2021-08-23,00:29:56.896975,1
0x0001,30,-74,2021-08-23,00:29:59.896365,1
0x0001,30,-73,2021-08-23,00:30:02.902059,1
0x0001,30,-73,2021-08-23,00:30:05.894955,1
0x0001,30,-74,2021-08-23,00:30:08.896570,1
0x0001,30,-73,2021-08-23,00:30:11.895453,1
0x0001,30,-72,2021-08-23,00:30:14.894195,1
0x0001,30,-73,2021-08-23,00:30:17.896090,1
0x0001,30,-72,2021-08-23,00:30:20.896110,1
0x0001,30,-73,2021-08-23,00:30:23.895021,1
0x0001,30,-73,2021-08-23,00:30:26.896157,1
0x0001,30,-73,2021-08-23,00:30:29.895875,1
0x0001,30,-73,2021-08-23,00:30:32.894493,1
0x0001,30,-73,2021-08-23,00:30:35.903208,1
0x0001,30,-73,2021-08-23,00:30:38.895723,1
0x0001,30,-74,2021-08-23,00:30:41.896118,1
0x0001,30,-74,2021-08-23,00:30:44.895619,1
0x0001,30,-73,2021-08-23,00:30:47.898299,1
0x0001,30,-73,2021-08-23,00:30:50.895055,1
0x0001,30,-73,2021-08-23,00:30:53.896344,1
0x0001,30,-73,2021-08-23,00:30:56.896273,1
0x0001,30,-73,2021-08-23,00:30:59.894871,1
0x0001,30,-73,2021-08-23,00:31:02.897321,1
0x0001,30,-72,2021-08-23,00:31:05.895350,1
0x0001,30,-72,2021-08-23,00:31:08.895099,1
0x0001,30,-73,2021-08-23,00:31:11.896280,1
0x0001,30,-73,2021-08-23,00:31:14.894945,1
0x0001,30,-73,2021-08-23,00:31:17.895217,1
0x0001,30,-73,2021-08-23,00:31:20.896044,1
0x0001,30,-73,2021-08-23,00:31:23.896397,1
0x0001,30,-73,2021-08-23,00:31:26.895237,1
0x0001,30,-74,2021-08-23,00:31:29.897057,1
0x0001,30,-73,2021-08-23,00:31:32.895447,1
0x0001,30,-75,2021-08-23,00:31:35.894548,1
0x0001,30,-74,2021-08-23,00:31:38.896115,1
0x0001,30,-74,2021-08-23,00:31:41.895771,1
0x0001,30,-74,2021-08-23,00:31:44.897056,1
0x0001,30,-73,2021-08-23,00:31:47.896412,1
0x0001,30,-75,2021-08-23,00:31:50.896300,1
0x0001,30,-74,2021-08-23,00:31:53.895181,1
0x0001,30,-74,2021-08-23,00:31:56.897082,1
0x0001,30,-74,2021-08-23,00:31:59.895209,1
0x0001,30,-74,2021-08-23,00:32:02.895065,1
0x0001,30,-74,2021-08-23,00:32:05.896293,1
0x0001,30,-74,2021-08-23,00:32:08.895576,1
0x0001,30,-74,2021-08-23,00:32:11.896151,1
0x0001,30,-74,2021-08-23,00:32:14.896229,1
0x0001,30,-74,2021-08-23,00:32:17.896259,1
0x0001,30,-74,2021-08-23,00:32:20.895225,1
0x0001,30,-76,2021-08-23,00:32:23.896606,1
0x0001,30,-73,2021-08-23,00:32:26.897341,1
0x0001,30,-73,2021-08-23,00:32:29.894750,1
0x0001,30,-74,2021-08-23,00:32:32.896427,1
0x0001,30,-74,2021-08-23,00:32:35.895434,1
0x0001,30,-73,2021-08-23,00:32:38.896458,1
0x0001,30,-73,2021-08-23,00:32:41.896201,1
0x0001,30,-72,2021-08-23,00:32:44.896362,1
0x0001,30,-73,2021-08-23,00:32:47.895178,1
0x0001,30,-73,2021-08-23,00:32:50.896792,1
0x0001,30,-72,2021-08-23,00:32:53.895290,1
0x0001,30,-73,2021-08-23,00:32:56.895252,1
0x0001,30,-72,2021-08-23,00:32:59.895720,1
0x0001,30,-73,2021-08-23,00:33:02.895571,1
0x0001,30,-73,2021-08-23,00:33:05.896861,1
0x0001,30,-72,2021-08-23,00:33:08.896039,1
0x0001,30,-73,2021-08-23,00:33:11.895449,1
0x0001,30,-73,2021-08-23,00:33:14.895088,1
0x0001,30,-73,2021-08-23,00:33:17.899445,1
0x0001,30,-73,2021-08-23,00:33:20.895853,1
0x0001,30,-73,2021-08-23,00:33:23.895272,1
0x0001,30,-73,2021-08-23,00:33:26.896047,1
0x0001,30,-73,2021-08-23,00:33:29.895508,1
0x0001,30,-73,2021-08-23,00:33:32.897272,1
0x0001,30,-73,2021-08-23,00:33:35.896450,1
0x0001,30,-72,2021-08-23,00:33:38.895418,1
0x0001,30,-73,2021-08-23,00:33:41.894983,1
0x0001,30,-74,2021-08-23,00:33:44.897186,1
0x0001,30,-74,2021-08-23,00:33:47.895928,1
0x0001,30,-74,2021-08-23,00:33:50.894815,1
0x0001,30,-73,2021-08-23,00:33:53.895947,1
0x0001,30,-74,2021-08-23,00:33:56.895822,1
0x0001,30,-73,2021-08-23,00:33:59.897175,1
0x0001,30,-73,2021-08-23,00:34:02.896545,1
0x0001,30,-73,2021-08-23,00:34:05.895562,1
0x0001,30,-73,2021-08-23,00:34:08.896766,1
0x0001,30,-74,2021-08-23,00:34:11.897023,1
0x0001,30,-74,2021-08-23,00:34:14.895504,1
0x0001,30,-73,2021-08-23,00:34:17.895389,1
0x0001,30,-73,2021-08-23,00:34:20.896260,1
0x0001,30,-73,2021-08-23,00:34:23.895282,1
0x0001,30,-73,2021-08-23,00:34:26.896943,1
0x0001,30,-73,2021-08-23,00:34:29.895913,1
0x0001,30,-73,2021-08-23,00:34:32.895234,1
0x0001,30,-74,2021-08-23,00:34:35.897142,1
0x0001,30,-73,2021-08-23,00:34:38.895459,1
0x0001,30,-73,2021-08-23,00:34:41.895595,1
0x0001,30,-74,2021-08-23,00:34:44.895387,1
0x0001,30,-73,2021-08-23,00:34:47.896475,1
0x0001,30,-74,2021-08-23,00:34:50.894952,1
0x0001,30,-74,2021-08-23,00:34:53.897000,1
0x0001,30,-76,2021-08-23,00:34:56.896243,1
0x0001,30,-75,2021-08-23,00:34:59.894553,1
0x0001,30,-76,2021-08-23,00:35:02.896540,1
0x0001,30,-75,2021-08-23,00:35:05.895634,1
0x0001,30,-76,2021-08-23,00:35:08.894429,1
0x0001,30,-74,2021-08-23,00:35:11.894956,1
0x0001,30,-75,2021-08-23,00:35:14.894688,2
0x0001,30,-74,2021-08-23,00:35:17.893827,2
0x0001,30,-74,2021-08-23,00:35:20.894853,2
0x0001,30,-74,2021-08-23,00:35:23.894487,2
0x0001,30,-74,2021-08-23,00:35:26.893374,2
0x0001,30,-74,2021-08-23,00:35:29.894734,2
0x0001,30,-74,2021-08-23,00:35:32.899814,2
0x0001,30,-74,2021-08-23,00:35:35.898887,2
0x0001,30,-75,2021-08-23,00:35:38.893398,2
0x0001,30,-75,2021-08-23,00:35:41.894264,2
0x0001,30,-75,2021-08-23,00:35:44.893640,2
0x0001,30,-75,2021-08-23,00:35:47.894671,2
0x0001,30,-75,2021-08-23,00:35:50.894007,2
0x0001,30,-74,2021-08-23,00:35:53.893457,2
0x0001,30,-74,2021-08-23,00:35:56.895767,2
0x0001,30,-73,2021-08-23,00:35:59.893878,2
0x0001,30,-73,2021-08-23,00:36:02.894526,2
0x0001,30,-74,2021-08-23,00:36:05.894169,2
0x0001,30,-75,2021-08-23,00:36:08.893360,2
0x0001,30,-74,2021-08-23,00:36:11.892819,2
0x0001,30,-73,2021-08-23,00:36:14.894068,2
0x0001,30,-74,2021-08-23,00:36:17.894515,2
0x0001,30,-74,2021-08-23,00:36:20.893083,2
0x0001,30,-74,2021-08-23,00:36:23.894747,2
0x0001,30,-74,2021-08-23,00:36:26.893730,2
0x0001,30,-74,2021-08-23,00:36:29.892332,2
0x0001,30,-74,2021-08-23,00:36:32.893746,2
0x0001,30,-74,2021-08-23,00:36:35.892655,2
0x0001,30,-74,2021-08-23,00:36:38.893582,2
0x0001,30,-74,2021-08-23,00:36:41.894186,2
0x0001,30,-74,2021-08-23,00:36:44.893891,2
0x0001,30,-74,2021-08-23,00:36:47.892870,2
0x0001,30,-74,2021-08-23,00:36:50.894751,2
0x0001,30,-73,2021-08-23,00:36:53.893790,2
0x0001,30,-74,2021-08-23,00:36:56.893785,2
0x0001,30,-74,2021-08-23,00:36:59.893305,2
0x0001,30,-74,2021-08-23,00:37:02.892539,2
0x0001,30,-74,2021-08-23,00:37:05.892425,2
0x0001,30,-75,2021-08-23,00:37:08.894168,2
0x0001,30,-75,2021-08-23,00:37:11.893934,2
0x0001,30,-76,2021-08-23,00:37:14.892624,2
0x0001,30,-74,2021-08-23,00:37:17.894191,2
0x0001,30,-75,2021-08-23,00:37:20.893303,2
0x0001,30,-74,2021-08-23,00:37:23.892862,2
0x0001,30,-75,2021-08-23,00:37:26.893761,2
0x0001,30,-73,2021-08-23,00:37:29.892512,2
0x0001,30,-75,2021-08-23,00:37:32.894139,2
0x0001,30,-75,2021-08-23,00:37:35.894000,2
0x0001,30,-76,2021-08-23,00:37:38.893646,2
0x0001,30,-75,2021-08-23,00:37:41.892214,2
0x0001,30,-75,2021-08-23,00:37:44.894492,2
0x0001,30,-76,2021-08-23,00:37:47.893353,2
0x0001,30,-76,2021-08-23,00:37:50.892040,2
0x0001,30,-76,2021-08-23,00:37:53.892959,2
0x0001,30,-76,2021-08-23,00:37:56.893263,2
0x0001,30,-78,2021-08-23,00:37:59.893605,2
0x0001,30,-78,2021-08-23,00:38:02.893173,2
0x0001,30,-78,2021-08-23,00:38:05.894028,2
0x0001,30,-76,2021-08-23,00:38:08.892345,2
0x0001,30,-76,2021-08-23,00:38:11.893906,2
0x0001,30,-77,2021-08-23,00:38:14.893080,2
0x0001,30,-74,2021-08-23,00:38:17.891665,2
0x0001,30,-76,2021-08-23,00:38:20.893055,2
0x0001,30,-76,2021-08-23,00:38:23.892083,2
0x0001,30,-77,2021-08-23,00:38:26.893543,2
0x0001,30,-77,2021-08-23,00:38:29.893242,2
0x0001,30,-76,2021-08-23,00:38:32.892917,2
0x0001,30,-76,2021-08-23,00:38:35.897561,2
0x0001,30,-76,2021-08-23,00:38:38.894025,2
0x0001,30,-76,2021-08-23,00:38:41.892676,2
0x0001,30,-76,2021-08-23,00:38:44.892050,2
0x0001,30,-76,2021-08-23,00:38:47.893212,2
0x0001,30,-76,2021-08-23,00:38:50.892381,2
0x0001,30,-76,2021-08-23,00:38:53.894059,2
0x0001,30,-76,2021-08-23,00:38:56.894591,2
0x0001,30,-75,2021-08-23,00:38:59.892157,2
0x0001,30,-76,2021-08-23,00:39:02.892573,2
0x0001,30,-75,2021-08-23,00:39:05.893822,2
0x0001,30,-74,2021-08-23,00:39:08.893089,2
0x0001,30,-76,2021-08-23,00:39:11.892055,2
0x0001,30,-76,2021-08-23,00:39:14.892997,2
0x0001,30,-76,2021-08-23,00:39:17.892157,2
0x0001,30,-76,2021-08-23,00:39:20.893433,2
0x0001,30,-74,2021-08-23,00:39:23.892974,2
0x0001,30,-74,2021-08-23,00:39:26.891978,2
0x0001,30,-76,2021-08-23,00:39:29.897156,2
0x0001,30,-75,2021-08-23,00:39:32.893908,2
0x0001,30,-76,2021-08-23,00:39:35.892211,2
0x0001,30,-75,2021-08-23,00:39:38.891840,2
0x0001,30,-76,2021-08-23,00:39:41.893514,2
0x0001,30,-76,2021-08-23,00:39:44.892328,2
0x0001,30,-76,2021-08-23,00:39:47.893333,2
0x0001,30,-76,2021-08-23,00:39:50.893471,2
0x0001,30,-76,2021-08-23,00:39:53.891803,2
0x0001,30,-75,2021-08-23,00:39:56.895264,2
0x0001,30,-73,2021-08-23,00:39:59.893987,2
0x0001,30,-74,2021-08-23,00:40:02.893669,2
0x0001,30,-74,2021-08-23,00:40:05.892167,2
0x0001,30,-74,2021-08-23,00:40:08.893118,2
0x0001,30,-74,2021-08-23,00:40:11.892563,2
0x0001,30,-74,2021-08-23,00:40:14.894138,2
0x0001,30,-73,2021-08-23,00:40:17.899585,2
0x0001,30,-73,2021-08-23,00:40:20.892183,2
0x0001,30,-73,2021-08-23,00:40:23.894443,2
0x0001,30,-73,2021-08-23,00:40:26.893466,2
0x0001,30,-73,2021-08-23,00:40:29.893133,2
0x0001,30,-73,2021-08-23,00:40:32.891946,2
0x0001,30,-73,2021-08-23,00:40:35.893642,2
0x0001,30,-73,2021-08-23,00:40:38.893099,2
0x0001,30,-73,2021-08-23,00:40:41.893923,2
0x0001,30,-74,2021-08-23,00:40:44.893283,2
0x0001,30,-74,2021-08-23,00:40:47.892630,2
0x0001,30,-74,2021-08-23,00:40:50.894596,2
0x0001,30,-73,2021-08-23,00:40:53.893260,2
0x0001,30,-74,2021-08-23,00:40:56.891980,2
0x0001,30,-74,2021-08-23,00:40:59.892453,2
0x0001,30,-73,2021-08-23,00:41:02.893239,2
0x0001,30,-74,2021-08-23,00:41:05.892902,2
0x0001,30,-74,2021-08-23,00:41:08.893960,2
0x0001,30,-74,2021-08-23,00:41:11.894135,2
0x0001,30,-74,2021-08-23,00:41:14.892621,2
0x0001,30,-73,2021-08-23,00:41:17.894336,2
0x0001,30,-74,2021-08-23,00:41:20.893623,2
0x0001,30,-72,2021-08-23,00:41:23.892172,2
0x0001,30,-74,2021-08-23,00:41:26.892675,2
0x0001,30,-75,2021-08-23,00:41:29.894100,2
0x0001,30,-75,2021-08-23,00:41:32.892999,2
0x0001,30,-74,2021-08-23,00:41:35.894757,2
0x0001,30,-74,2021-08-23,00:41:38.893873,2
0x0001,30,-74,2021-08-23,00:41:41.892852,2
0x0001,30,-74,2021-08-23,00:41:44.894818,2
0x0001,30,-74,2021-08-23,00:41:47.893095,2
0x0001,30,-73,2021-08-23,00:41:50.893174,2
0x0001,30,-73,2021-08-23,00:41:53.900228,2
0x0001,30,-73,2021-08-23,00:41:56.894142,2
0x0001,30,-74,2021-08-23,00:41:59.893207,2
0x0001,30,-75,2021-08-23,00:42:02.894151,2
0x0001,30,-74,2021-08-23,00:42:05.894194,2
0x0001,30,-75,2021-08-23,00:42:08.893348,2
0x0001,30,-74,2021-08-23,00:42:11.894517,2
0x0001,30,-73,2021-08-23,00:42:14.893731,2
0x0001,30,-75,2021-08-23,00:42:17.892382,2
0x0001,30,-73,2021-08-23,00:42:20.894252,2
0x0001,30,-74,2021-08-23,00:42:23.892984,2
0x0001,30,-74,2021-08-23,00:42:26.893810,2
0x0001,30,-74,2021-08-23,00:42:29.894832,2
0x0001,30,-74,2021-08-23,00:42:32.894700,2
0x0001,30,-74,2021-08-23,00:42:35.893344,2
0x0001,30,-74,2021-08-23,00:42:38.895087,2
0x0001,30,-74,2021-08-23,00:42:41.893756,2
0x0001,30,-74,2021-08-23,00:42:44.898261,2
0x0001,30,-74,2021-08-23,00:42:47.893780,2
0x0001,30,-74,2021-08-23,00:42:50.893820,2
0x0001,30,-74,2021-08-23,00:42:53.893021,2
0x0001,30,-74,2021-08-23,00:42:56.894910,2
0x0001,30,-74,2021-08-23,00:42:59.895293,2
0x0001,30,-73,2021-08-23,00:43:02.892740,2
0x0001,30,-75,2021-08-23,00:43:05.895494,2
0x0001,30,-74,2021-08-23,00:43:08.894253,2
0x0001,30,-74,2021-08-23,00:43:11.893491,2
0x0001,30,-74,2021-08-23,00:43:14.893747,2
0x0001,30,-74,2021-08-23,00:43:17.893136,2
0x0001,30,-74,2021-08-23,00:43:20.895137,2
0x0001,30,-74,2021-08-23,00:43:23.894669,2
0x0001,30,-74,2021-08-23,00:43:26.894120,2
0x0001,30,-74,2021-08-23,00:43:29.893389,2
0x0001,30,-73,2021-08-23,00:43:32.894937,2
0x0001,30,-74,2021-08-23,00:43:35.894053,2
0x0001,30,-74,2021-08-23,00:43:38.893194,2
0x0001,30,-73,2021-08-23,00:43:41.893670,2
0x0001,30,-74,2021-08-23,00:43:44.893593,2
0x0001,30,-76,2021-08-23,00:43:47.894408,2
0x0001,30,-75,2021-08-23,00:43:50.894581,2
0x0001,30,-75,2021-08-23,00:43:53.894446,2
0x0001,30,-75,2021-08-23,00:43:56.892998,2
0x0001,30,-74,2021-08-23,00:43:59.896394,2
0x0001,30,-76,2021-08-23,00:44:02.893854,2
0x0001,30,-73,2021-08-23,00:44:05.892599,2
0x0001,30,-74,2021-08-23,00:44:08.894223,2
0x0001,30,-73,2021-08-23,00:44:11.893565,2
0x0001,30,-74,2021-08-23,00:44:14.894666,2
0x0001,30,-74,2021-08-23,00:44:17.894198,2
0x0001,30,-74,2021-08-23,00:44:20.892728,2
0x0001,30,-73,2021-08-23,00:44:23.892102,2
0x0001,30,-73,2021-08-23,00:44:26.899930,2
0x0001,30,-73,2021-08-23,00:44:29.899179,2
0x0001,30,-73,2021-08-23,00:44:32.892484,2
0x0001,30,-73,2021-08-23,00:44:35.900488,2
0x0001,30,-73,2021-08-23,00:44:38.892621,2
0x0001,30,-73,2021-08-23,00:44:41.894476,2
0x0001,30,-73,2021-08-23,00:44:44.893994,2
0x0001,30,-73,2021-08-23,00:44:47.893125,2
